x,y,token
24.889515,34.169933,reappeared
23.848207,-3.182086,carries
35.17225,-36.62554,steep
-7.663887,9.9461775,neighbor
0.9218785,57.952393,ventured
27.310537,-32.878242,meadow
5.9965277,-13.1197,Hampshire
5.5527897,-37.944782,bow
35.424374,-0.6006386,seaman
-2.6646874,43.689304,learned
-6.6935587,17.246868,nightmare
34.76776,-27.02185,slimy
-15.915277,-6.465085,every
2.503096,-1.4598705,pronouncing
7.576575,-19.03162,musical
-37.90718,11.40866,Swords
24.77425,8.097853,Scarcely
-10.83357,11.110712,stubborn
-41.133404,-2.7292848,speakest
4.1828685,28.014801,respite
-32.10068,6.371058,Heare
30.93848,-12.085538,expensive
-4.5996227,57.24991,notion
26.326187,34.708603,critical
-27.335371,-28.82939,gotten
52.498756,26.470554,instant
10.679742,-21.516521,sounds
40.045586,17.43217,Durand
-17.5747,6.156118,shun
-28.51387,-46.848984,Edomites
0.39965954,52.582848,interference
-9.843526,-42.985672,cleansed
-1.958521,50.75402,preferred
-7.6498013,-4.1621103,incarnate
-38.33797,7.580375,wil
9.693729,-28.704899,beheld
14.140741,-21.762161,Waves
41.81421,32.017822,Price
-17.809006,-18.016277,contentious
-10.26914,-0.28603882,sufferance
-2.040664,-36.95937,nettles
11.584299,48.66416,prompted
25.75238,-36.57774,shoots
5.649533,16.462194,reliable
32.822754,-20.298124,aspect
11.423847,8.762545,scale
-45.212017,-41.10833,Sarah
22.134954,20.018194,quantity
-39.867405,40.351456,[
3.5063083,33.809483,interfering
-7.639252,32.84425,humours
-14.743293,6.6507864,accepts
8.123088,30.101517,faculties
-48.797302,-51.0958,Shallum
34.82648,-26.929047,shingle
-22.167759,39.940834,think
19.488646,-39.80319,cotton
-9.902722,18.726835,vehemently
-7.124357,38.048496,happeneth
-51.651463,12.557081,Friend
-35.838352,7.8461275,loued
-48.124264,33.41822,Cas
-14.161891,43.037487,excuse
-44.23928,-55.4051,Shem
23.113297,11.638312,whisky
39.602886,-30.903265,streaming
-3.3408866,-47.819424,hewed
25.788593,-38.433266,Niagara
9.82981,26.926485,repressed
-7.52648,24.128439,commissioned
-42.571278,9.392546,haply
-22.624102,-49.830578,toward
19.027418,-37.52821,colors
-7.368656,41.126637,undecided
39.34496,10.55609,blueberries
-39.792866,1.8807669,Beloved
47.199505,-9.83126,pivot
-7.8452997,-7.007508,birth
-18.46646,-25.288397,filthiness
24.686195,-15.86159,projections
25.585558,-31.695183,issuing
16.764032,1.8760502,elated
-3.3176918,-12.238495,hymns
45.062683,10.325045,nearest
-15.974323,42.140285,need
37.82337,8.860765,tickled
28.464825,0.11940168,poring
15.16186,-10.523044,sparrow
54.175266,-9.815161,staring
17.598547,15.899162,conducted
37.401333,-15.74819,Fomorians
-28.263956,-2.3659818,renew
17.891815,28.69782,directing
-9.221043,22.51078,practising
-31.524422,-28.570267,insomuch
9.533375,-2.2123594,cuffs
32.343372,-19.172562,keen
37.073723,-0.86402696,whispering
28.095001,20.0615,Naples
-16.37155,-35.55253,lodge
5.8838053,32.774456,affluence
13.997709,50.981396,sensibility
-1.9418602,-29.694508,trample
3.1947014,-31.461666,tombs
37.375843,-8.979463,outstretched
-25.837076,-8.939378,doings
-14.325801,1.2525603,sole
5.9663186,55.254467,marrying
42.397213,11.238114,sneezing
-3.0406165,12.723595,housework
-3.2215445,57.698296,fancied
1.7207453,-29.033607,stript
-19.829365,22.959484,story
-17.012865,20.556452,eels
9.885117,-30.929586,chased
-26.17067,-33.654373,days
-18.723974,-43.342396,rose
26.570827,48.046387,Monkford
-23.412907,35.431324,does
15.387578,22.567749,inaudible
9.704618,27.029913,penetrated
26.765194,-5.3126144,plaster
-49.55095,-13.603877,Therefore
9.030153,34.721676,impertinence
12.481958,6.0418544,gills
-32.676704,-21.952707,rebelled
-24.688805,3.1581824,Labour
-6.323165,41.956573,unlikely
-15.816994,-39.58287,omer
-32.729076,-25.654959,chastened
24.4734,43.31978,visitors
-7.3369613,-51.014492,asses
-42.47508,31.247496,CHAPTER
39.882122,-18.204853,shovel
10.661648,51.17659,subjects
18.866465,8.496466,collision
-4.2631946,4.7117467,agents
34.333206,-33.594547,dimly
-4.5119495,-52.258713,measures
6.423823,5.4020696,dispositions
-48.552685,8.587681,Players
-3.7611985,-10.132796,legends
29.727726,55.36989,Smith
-34.215923,12.597587,thicke
9.999769,55.05303,advantage
-5.858737,16.26659,tales
-20.693703,4.032891,delight
26.109474,47.687973,principal
2.90246,-5.6654673,cathedrals
-22.166567,-44.025753,Ophel
27.84012,33.519295,announced
2.5291412,-4.83064,receiv
-48.821407,10.259771,gaue
21.841717,10.558293,casual
21.659016,19.114565,different
-21.951143,-43.638676,Achor
-22.129208,28.769049,my
45.608627,-26.845402,rolls
24.775595,-41.668186,lakes
47.851105,2.1838045,smashed
-27.398083,36.482773,?'
-45.67348,-45.02839,Maachah
-16.278116,45.390553,beforehand
-17.261787,36.838737,significantly
-38.684002,8.707327,Phrase
-21.242924,-40.082027,watchmen
13.610869,22.454378,incredulous
-18.41319,3.9104784,Deliverer
12.1507015,16.33228,Vesuvius
-18.533009,-42.810707,rode
4.5299106,44.339687,commendation
-26.670414,-14.387895,wise
24.740557,-18.315163,cordage
35.94792,6.0323286,still
-34.518692,-37.5039,Bahurim
-23.977768,38.766495,dare
8.439959,-8.322223,scant
-0.5557501,34.728645,comprehension
31.399944,40.398422,clock
-0.8275957,30.672764,attract
5.0826244,-20.904634,Seraph
52.41701,0.06357004,glance
22.06472,40.845146,chat
-53.800743,11.448659,vpon
-40.744057,37.962242,".,"
21.636173,27.789154,forcibly
13.250604,56.22434,gratitude
9.0602665,-32.91743,stormy
35.388084,-10.992352,streamed
-44.246002,-26.015846,book
7.8941092,18.178791,chiefly
-7.741134,-45.933105,wafers
-1.9959167,6.22039,retribution
35.732704,-2.3263266,bowing
-13.401404,-5.118256,rememberest
1.0461336,-27.42497,clap
-1.6212444,36.300133,pang
29.41663,1.2821081,Mapple
-1.5694568,54.725143,thoroughly
4.231934,50.03754,relative
-46.8739,9.512086,Till
15.1655035,50.46847,fortitude
-1.4479309,3.2289486,citizens
48.165096,-9.813143,slung
-45.475487,-29.143063,Gog
-41.33101,-29.433453,prayed
15.464509,-30.492249,orbs
-21.766556,-14.993749,quickeneth
3.931282,1.4805062,extra
-0.055202894,-40.15382,washed
17.865416,-38.705128,gardens
-27.196825,-22.3723,adultery
-46.686398,7.6367407,Speake
-44.30484,-18.133808,114
6.0164814,-17.819302,While
0.9448616,-16.52337,duly
-44.771538,-55.815495,Eber
19.540648,-26.800499,Forthwith
-29.670218,-34.527596,Cyrene
-43.00619,-1.6183321,Whence
-7.6070127,40.372066,heretofore
50.845364,-0.6611095,wildly
-22.869055,20.028063,Betsy
33.263554,-14.815371,stationary
9.760198,26.805378,existed
26.82619,3.6588964,fastening
8.602671,36.86161,hints
2.5468855,-15.343552,prelude
-31.45139,-21.536963,despised
-47.558567,-5.896027,Say
-8.795909,27.909828,citizen
-8.097385,7.285571,finale
29.81035,-20.311726,clattering
2.6680634,-14.107588,retrospective
43.544136,20.673197,Ducroix
11.760497,-19.321636,cries
-9.28704,-3.8253317,smiles
-53.561012,10.745519,speake
17.423758,45.006832,correspondence
-44.670185,-34.736755,Gideon
27.616428,-10.931382,strawberry
42.17106,25.904165,""";"
11.72218,27.510462,plight
-30.664417,27.156282,Ha
-32.411083,15.282438,Torch
33.40694,8.328584,rousing
48.016697,3.5618753,strained
1.5155749,-53.507553,posts
-46.528214,15.851706,Watch
4.2597384,50.55951,terms
-4.2059264,-25.600647,caldron
22.377014,-31.092113,spicy
23.591322,39.94708,vicarage
23.874714,14.16406,actor
-36.31906,-57.080833,seventeenth
39.274826,10.93466,fairy
-30.325136,-14.9341135,punished
-12.704232,8.416947,forcible
-24.896437,-21.87275,wages
-11.164531,47.07229,attend
-56.477222,-20.644812,20
18.89971,-20.869572,edifice
22.729338,-39.075653,Mannahatta
-53.29321,-10.279469,But
-8.263345,-48.617264,bullocks
-28.566364,7.417713,Desire
-40.424885,-36.97418,Joses
-11.773836,25.951004,shilling
-21.889292,-18.001938,buildeth
-34.89572,-15.274246,Zion
41.551292,6.1760683,stamping
29.529816,-18.827045,paddles
-35.582935,17.979528,Whitman
4.650556,-4.4593196,Sleeping
-50.025883,-36.048996,wife
-39.78995,32.155598,Illustration
18.39536,-38.26597,birds
15.745733,-1.4256986,scores
31.476162,-28.114714,sombre
28.475918,-34.473816,thickets
-5.9592733,45.265068,perceive
1.2165325,-50.866127,knops
-10.299136,24.198435,scoundrel
-9.733521,39.18121,caring
22.727577,-26.207249,dash
-5.2176337,25.239193,convert
-48.397175,8.578272,certaine
-13.513567,16.41333,pack
29.383274,53.68357,Croft
-28.31059,15.454408,Choice
8.695065,-12.143278,Voice
-1.015721,0.6814332,departs
-6.564049,-3.0571728,groan
22.859474,22.196863,superstitious
16.036617,-15.798456,damsels
52.879215,-10.33538,leant
-34.642372,-25.123903,certify
26.379673,-9.003294,crotch
11.349368,-1.3503337,Baker
-11.154381,21.743544,fuss
-20.48879,-17.26908,deceiveth
-31.064686,-20.478954,afflicted
34.79302,0.40778056,steersman
-8.034177,20.056545,comer
28.024467,42.72888,Box
-7.694223,31.444485,rules
-28.148108,-2.2720904,confound
-41.21346,-47.19531,Tola
-13.876903,35.604294,"----"""
-5.7636924,42.44275,absolutely
46.66122,4.9479437,broke
-12.482695,17.369793,lobster
10.613414,-4.0915813,haul
27.455881,-25.261686,rocky
18.165312,43.259464,constantly
-49.94317,13.464831,i
30.707022,-3.8276324,splendidly
3.1229699,46.943924,honourable
31.166964,-20.262024,contracting
-4.36375,22.628458,enjoys
-25.106977,17.095814,kinsmen
-26.97104,-15.046784,sinners
-0.98183376,-38.46039,balm
-16.768654,45.20551,NOW
-12.481737,-44.09296,thanksgiving
40.90624,23.007042,loudly
-14.514049,-28.906609,goeth
13.900157,2.0656865,simplest
40.16594,15.766091,St
23.57095,47.093716,adopted
39.950718,27.363974,demanded
40.102764,13.404059,himself
-20.943417,-6.4997587,executed
12.274736,44.715725,mortifying
27.132206,43.8864,Combe
26.238913,30.117266,expressive
-2.6704793,18.101995,dunce
46.129078,-32.330532,silk
-52.59234,-19.9738,63
-7.736821,-16.932629,young
31.327778,19.702196,mats
6.352347,20.599493,system
-29.464205,36.23872,!
-49.31802,34.62303,Titin
12.36379,-4.6974974,snatch
18.490088,40.455956,accordingly
-36.981644,-51.470028,Reuben
48.97059,16.97456,Jimmy
-27.146494,-18.736872,doeth
-1.2707753,-9.747984,multiform
22.282753,13.779086,moods
-44.208645,-38.42786,Amnon
11.191445,-33.03326,cold
-47.906906,-13.719902,Verily
-28.88871,-48.23159,Philistines
10.659839,-2.116891,fares
-47.80222,-50.84022,Jehiel
43.923096,12.131832,direction
7.9416685,-27.89391,scorched
7.2519135,13.401709,Quaker
20.10472,-5.7377253,lettuce
-39.08699,-44.055088,herdmen
3.9474819,22.41826,concentrated
-49.171425,34.71391,Tertia
-39.341835,-27.425177,secretly
15.056946,11.26249,adventurous
-32.5716,4.3436017,Us
-25.10046,31.358124,hav
-13.447307,-4.0289574,wearied
10.306911,37.742275,witnessing
38.886517,-18.90807,sleet
39.84115,-9.90227,rake
19.843403,40.766933,raptures
17.350386,17.244415,panniers
47.154144,-33.02759,hair
-57.257122,-19.755182,3
-33.987106,-47.969246,Ziklag
-33.21318,-34.260742,Antioch
-27.56256,24.079361,thief
33.03433,-27.49932,speeds
-4.2466793,-13.0261,results
-13.492291,2.4866538,mature
47.149536,-26.506006,fin
30.467684,-33.35784,space
0.52592057,-50.223476,pins
-13.403168,48.003925,accept
-14.974191,-23.103659,rigour
-12.966703,-46.88345,Baal
-12.137942,23.559381,larks
-9.522983,-9.880157,apace
-33.85649,1.8768511,hasten
25.026701,-19.393366,woodlands
29.257067,6.319252,regularity
-12.048284,43.06048,propose
44.92651,23.422167,smiling
-10.536298,30.877972,fact
-1.7995223,33.43173,burdensome
12.045603,12.885785,periods
-37.809654,7.1850114,assay
-23.90488,-49.35167,Arnon
26.282272,22.161177,colonel
-7.012735,-50.58569,oxen
9.948452,14.743847,Dutch
21.400925,4.587525,consciously
-11.263323,-43.729298,offereth
-32.89616,-10.762093,strengthen
29.625454,-4.4974723,Nelson
-27.017586,-18.244347,speaketh
4.2474127,12.620017,Linnaeus
22.120634,-29.590265,expanse
27.06515,-31.103228,shrubs
42.030205,5.232,grunted
17.34026,-17.260433,attitudes
-1.6880223,-20.66661,Forty
11.011516,33.034622,rapturous
2.0618708,-10.505826,Emperors
2.4617581,-0.3542326,Arm
-3.6416607,-8.457274,Less
-27.321587,22.344282,Hands
6.480193,16.540285,authorities
16.911339,6.3569827,untouched
-10.213276,3.3979282,repulsed
-17.306324,-0.642417,created
-35.817867,-23.71724,belongeth
42.09626,-11.232152,flap
38.90625,-28.6406,turf
-20.730099,-40.223766,Ashkelon
6.7903214,50.769016,modesty
-33.890137,-29.138659,rehearsed
-29.593597,-13.628935,damnation
5.314849,-37.903053,arrows
8.843536,56.494522,latter
-38.752678,5.7941737,harme
-25.812517,-23.310593,oppress
-48.02614,-17.418201,94
-38.8451,-30.712427,Hosanna
32.868366,-26.599617,scud
4.777719,37.807285,blindness
3.5304358,11.69967,seaside
-33.893383,-16.422588,power
3.8272502,-51.1082,rows
-11.89154,-42.52106,treasuries
9.861879,0.77558684,Chapel
-21.553095,36.325848,matter
48.561085,-21.276358,windward
-6.7800694,18.434973,diversion
-27.983515,22.98255,Quick
3.7014601,-13.92051,triumphs
26.442684,2.4268448,ally
-18.459818,38.469547,pleases
-44.518547,-49.231777,Asaiah
11.573906,45.540207,partial
-9.768577,6.7929616,forgetfulness
-21.383827,-4.8973985,accusers
25.917793,-22.238708,Oriental
24.728703,-39.260033,wharves
32.857735,-26.855906,weedy
-36.108063,-40.29194,straightway
1.7657455,3.8365428,between
-16.944557,7.6510344,elude
3.3249202,0.26319787,swallows
-23.272203,-43.511093,Shur
5.981903,44.3724,self
15.467958,31.757042,dissipated
-33.15685,-38.937073,eunuchs
4.392544,-44.053864,woollen
-13.2681055,10.097193,bide
-14.359862,4.083565,poem
-36.6984,-45.07227,Javan
-40.155495,-46.890785,Rekem
-21.348877,-31.780476,shepherds
-16.823563,-29.932526,abroad
1.1526974,38.021786,curacy
48.677704,17.835413,Elephant
34.738518,-21.928854,distant
7.565528,8.472073,sublime
-13.058178,-22.806053,lame
-23.470594,13.034827,indignity
0.75438714,-52.201027,sockets
-17.747803,-48.191658,porch
45.29644,-21.873775,ladder
2.4764662,13.321576,toy
-30.435656,-3.8859491,chasten
31.005224,31.354515,observing
16.281578,-8.292579,laborers
33.453632,-27.412277,amorous
-49.470642,13.632888,th
28.984838,23.316055,pence
-7.4562044,-5.3011026,Youth
-33.352936,7.775192,griefe
40.62975,-6.098881,stalked
-7.7332115,13.888879,spiritually
-39.071728,10.523862,breed
-24.021378,38.746925,WILL
51.266644,-3.854934,tiny
11.904589,1.7085501,Bar
31.401323,-2.196014,frenzy
3.5498123,0.0831945,Barbary
-44.24293,-39.651463,damsel
24.854984,22.548946,juncture
-6.562125,21.502352,carelessly
-24.607367,-27.429861,priesthood
39.483887,-18.52491,rags
-32.244038,-29.549358,people
-21.35599,30.316141,Duck
-34.892025,-40.19018,arose
6.7485723,50.995075,abilities
6.4220543,-1.3777974,gayest
-14.446379,46.388172,enjoy
25.123882,-10.571708,trophy
40.141663,-29.734346,leaden
-8.415889,-4.4070063,Divine
-0.25442454,42.144127,perhaps
-21.919619,-16.928284,tendeth
-41.825645,-47.858906,Libni
31.284245,30.084621,amazement
40.408524,4.4581523,scratching
-38.939964,-38.095863,Jael
-46.41348,-47.58192,Kenaz
30.943605,17.327324,Inn
4.3733,31.443583,sympathize
-13.35489,-17.548372,filth
-21.392746,-24.46298,labours
-19.090452,-38.07287,charges
42.352276,21.844025,President
12.786715,9.75137,baleen
26.15133,29.580112,disdain
-22.44602,-6.9188676,masters
33.965675,18.404634,as
46.064598,26.044527,whispered
4.5788665,-10.28511,standers
-11.755817,-46.392258,incense
-30.958118,-12.547522,render
-28.732504,35.449,.'
-18.759056,2.004411,penalty
-11.186277,31.862335,point
-32.92636,8.603407,paines
-40.359215,30.507374,Book
-31.73335,-21.482258,trespassed
-53.414246,-19.993681,57
-10.0131445,14.143304,member
-11.756131,-28.391066,melteth
-19.472084,-20.323774,whereas
29.513765,-11.048618,borderland
5.1650543,-22.267448,flight
15.532625,7.0893044,elasticity
-48.92451,14.165124,Mother
-33.608437,6.647269,faine
-41.986023,-4.142665,wilt
-21.046185,33.91587,Newington
-7.7997913,14.602436,Orleans
-20.26707,-0.64417154,secrets
-35.969822,8.634935,firme
-13.600752,38.64186,shocking
-20.833355,4.0386276,humble
-27.682962,-34.50084,brought
8.985888,15.727814,original
-34.95088,-11.247592,fulfil
3.618924,31.776243,abhorrence
10.543698,-2.1774776,flip
7.2855644,55.41407,benefit
-25.766651,-33.49905,Abib
-52.171513,10.951633,euery
12.874888,8.874423,Perseus
-22.726397,-50.15639,northward
17.33397,-30.019297,copious
32.836636,3.5672054,stricken
19.00034,-27.479855,innermost
-39.287933,37.998943,SHIP
35.702106,-30.325432,surf
-5.474094,-3.08836,resound
33.44893,-31.401438,blazing
-36.430126,-47.171387,Hivite
27.263008,39.29314,dined
-24.9808,-10.879549,weak
-38.94634,-1.5062586,Didst
-47.39563,-5.6724744,Know
25.426376,-29.787256,cocoa
32.234154,-18.011566,graceful
-33.78199,-16.812265,established
14.456557,56.159035,resolution
-15.05579,27.27881,Charity
-39.624783,34.62629,FIRST
39.123066,-7.335955,howled
-39.421505,9.344957,Soules
-30.232153,-37.223366,Abijam
-6.8648815,5.2912383,brotherhood
-31.682386,-27.606909,accused
-19.769459,-27.319283,overthrow
48.97549,19.696144,Tortoise
-14.99023,39.672596,fault
-22.299261,-10.149862,lucre
32.495945,-11.259532,sunburnt
7.134746,0.18746686,Begin
-1.4120862,-9.227173,invoked
33.029045,9.708347,energetic
10.094346,41.22582,witnessed
-2.1019268,-35.441467,ponds
45.924747,20.557743,sharply
-12.152975,-45.58617,savour
6.174386,-13.235553,traveler
-48.548267,-51.41721,Meshullam
43.89893,30.415115,Felix
-23.60802,49.261883,wrote
-33.130318,19.313478,Deck
-37.617725,-13.974955,Maker
-46.107403,7.9106255,receiue
-22.195068,39.79913,suppose
-7.0841556,-31.116812,dead
-33.69785,8.400642,bleeding
8.564151,-22.040415,sound
41.633755,31.569078,Oakly
-3.5304081,36.11097,diffident
47.123367,6.530597,shock
-39.676556,16.823586,Macduff
14.797959,16.481333,eventually
22.117184,12.900514,impressive
-38.01013,-3.946567,couldest
29.631865,22.167013,schooling
3.010449,-7.4313107,flaunt
-27.259521,-22.481627,commit
-3.8829634,-18.176455,Ocean
-11.893968,2.4058576,prime
-9.113218,47.11167,promote
-23.664928,9.861349,prick
17.090887,-15.2906065,Maidens
33.722862,41.023594,morning
9.752085,25.710989,boarded
-13.976932,3.7272856,purport
27.097017,51.196342,aunt
-22.232735,-45.8413,Millo
-48.224854,-49.40607,Eliab
-2.202082,2.072563,stings
41.862057,-9.720813,scalp
2.6930227,12.69039,drugged
28.214306,-12.2793045,grizzled
-44.694412,14.376734,Ambitious
28.703066,-32.279804,ferry
11.304028,10.132033,nameless
-28.79284,31.693129,ma
3.3579128,48.54212,treated
-38.11455,-26.43987,vowed
-5.547845,-5.8130817,contain
6.1992846,42.393482,liveliness
27.597233,-39.18872,sea
-16.291964,-29.154137,flee
12.557497,52.85071,imprudence
10.932323,-34.80791,darkness
-17.194763,35.590313,godmother
56.86896,0.5741059,away
-33.166477,19.432537,Gospel
-41.51645,21.374086,reject
8.49484,58.81376,kindness
33.261536,25.809057,fright
-29.90789,31.27799,Ay
-8.007136,-35.03712,vine
-10.035635,-44.58947,dough
-15.717512,23.526232,Barring
49.78912,-16.079372,rolled
-0.084339276,-31.47402,roe
19.239151,47.728024,enquiries
40.407166,6.9664245,scrambling
21.088676,13.193794,Elizabethan
-28.864481,-11.436028,truth
34.510735,-6.2442026,steeple
-5.430447,33.818756,elsewhere
33.66231,-32.009365,dark
45.85008,-27.00782,blows
-16.782732,29.738005,starve
-46.760883,-18.579453,97
31.273304,43.7586,village
20.303102,-19.730389,amain
15.033679,11.060184,native
7.6051455,7.54644,proportionate
-50.109634,9.73872,goe
-9.799051,-57.64535,sixteen
5.664052,57.10987,wishing
-39.488827,-55.95587,Joash
50.93592,-31.091904,shoulder
-3.7296052,-7.579503,Underneath
33.869946,-35.997276,slanting
-17.156992,-50.05735,ark
8.301906,-8.2549515,brawn
24.566648,-10.683495,hazel
-38.84354,39.608566,FOR
33.764122,0.6058005,studying
49.626537,21.482954,'--
-38.641674,-10.468273,prayer
-19.73734,-27.426022,destroying
-32.470257,-8.259227,serve
-36.14753,-26.204489,epistle
0.08192798,-4.605211,Pale
33.86659,1.4835066,altering
4.4936113,21.964312,presenting
-25.40883,-37.12475,polls
-37.564743,8.425304,hauing
2.7302103,36.30737,designs
49.07454,-13.927043,hopped
-19.07806,-4.9391527,whom
-31.551071,-35.323063,Sanballat
-35.345943,35.193375,Ryan
-44.971306,4.399657,To
-17.740065,23.56684,huzzaing
-39.120342,-50.633423,families
17.436121,-33.621754,endless
-19.74439,-9.922966,meats
10.637032,26.566635,surrender
-25.333345,-38.47035,levy
34.34169,4.6804743,constable
-17.02433,42.802994,repeat
11.963884,61.007805,serious
-34.410408,-31.139349,proverbs
-2.5265987,-36.0127,clods
-28.61,12.629763,intends
26.845505,28.509228,opposed
46.331112,-19.921495,ranging
10.79534,31.946947,medicines
21.852858,35.223557,secured
-3.6771762,-14.178308,wars
42.731163,17.571444,Muscari
8.451503,-8.0207405,rheumatic
-4.447924,-40.982037,altars
43.990627,12.719143,Saffron
-25.798933,-49.662975,Jericho
23.420004,-36.962547,gray
-38.146122,36.61987,GOOD
14.243845,42.47273,disgust
26.941866,-31.62125,rampart
0.80892146,-36.74149,watered
12.016002,48.5178,resolve
-47.76415,-3.130607,beware
-15.714767,45.941372,belong
29.632196,-14.649665,protected
38.721325,-20.036375,log
-5.3789954,18.582071,Simple
9.94497,-13.265157,Fled
46.20696,-10.458945,stooping
-14.705754,-6.294415,Greet
-32.04252,-31.84905,teaching
-44.425995,8.886667,Maiestie
4.0306873,42.955368,strict
-8.433717,14.836183,bully
-0.38819075,-49.770195,breastplate
41.590267,-19.644705,wharf
-22.808897,11.14865,latest
45.95727,22.057085,Caterpillar
14.867077,49.983627,complacency
34.573544,16.465086,which
-11.729463,-34.0186,wasted
47.862034,-8.032822,hammer
-18.61477,-27.786652,matrix
-18.190638,-2.181881,excel
-1.0568802,25.177807,sect
-4.1028714,-47.605423,masons
-0.19662818,-1.4241487,Hearing
-43.895668,-38.47214,Hannah
-56.630398,-20.046694,33
-17.069094,40.725845,Gilbert
10.527763,30.451153,precaution
16.543783,57.78982,opportunity
6.756065,15.418353,newspapers
19.264008,-34.99156,clover
51.578465,22.94311,Brahmin
41.388386,-30.691034,oblong
28.459925,-4.700749,crust
20.885695,34.86114,fulfill
29.542492,-5.8054433,fisher
-37.996807,4.407811,Trade
5.045855,28.679552,alike
-14.215599,9.365869,balk
-29.779375,13.940548,obscurely
7.193029,55.621536,liberty
-46.50411,-44.607174,son
4.816933,34.19365,allowable
-43.50167,-12.526447,Remove
27.49202,-20.977907,hostile
-21.231476,-44.23376,Chebar
-47.05138,-12.352477,Declare
-40.778717,-24.420807,Esaias
21.189795,49.25999,companions
47.620895,-22.386103,bows
-32.8224,18.378712,100
9.390497,24.216244,await
20.370508,1.3596928,haggard
10.55946,-4.6607313,bitterest
-35.47626,-33.806637,hastened
-19.102926,4.8943815,lowly
35.185356,-17.126665,loggerhead
-21.11007,-13.339169,spirit
-1.9673132,54.863544,delighted
-18.566711,-22.114933,fury
24.904919,-14.0287075,halted
-44.397713,-40.832962,concubine
26.30517,17.660833,Twice
-11.058729,36.92725,disagree
6.8194203,-6.855084,mechanic
-46.159035,-44.725517,Jephunneh
1.805544,5.356724,rhyme
20.807655,-32.733448,roads
25.098743,-17.086386,chivalry
15.143419,4.0296025,contending
-40.30637,-53.71205,died
47.72551,-31.887068,forehead
-22.706951,-50.679592,west
5.9587884,1.7108911,Republic
42.36286,33.842594,Theresa
30.795189,-12.961276,contrasted
-29.210705,3.3628707,weary
8.309116,2.7951155,wilder
31.925915,-40.171494,cool
-16.949018,-20.166521,neither
46.95574,3.6432865,shaking
11.949253,5.5298595,scanty
51.87916,17.73174,Joe
15.885723,12.275673,frivolous
45.90041,-16.825037,bottom
-33.349125,18.019846,Midnight
33.345074,-24.563887,ranged
5.011222,-19.903444,Far
8.307911,25.287676,imperfect
-45.070744,-41.54175,Leah
-16.154167,42.226326,amiss
-36.07685,-33.311966,privately
17.893335,39.33169,fix
-51.974976,11.662237,Sonne
-39.9697,-35.442608,named
0.5696723,2.8883803,companionship
32.501343,-34.885967,dazzling
24.8675,37.20267,boarder
18.7591,-21.516487,tun
-31.042171,11.180424,seru
-23.903255,49.853382,letter
-0.6634046,7.8041315,expatiate
20.933834,25.25329,artless
2.2621431,21.306656,dangerous
-33.438293,8.82328,Leaue
35.100792,1.717593,mumbling
-18.358257,26.538933,"'"""
-33.0779,-7.9229774,persecute
-45.85869,-16.564058,130
0.91523135,-44.463894,covers
44.048634,-32.951405,haired
-11.864637,35.069946,late
15.140189,23.740795,insulting
-33.853004,-16.52847,rule
-30.080753,-49.935776,dwelt
-46.164246,0.8395094,commend
46.765316,3.56699,biting
0.11156313,-10.195438,speeding
2.2955925,23.125751,philosophy
-40.131084,-44.470276,Abidan
8.762624,6.8656735,crowning
16.60196,-24.87149,piercing
-33.41724,9.399973,Valiant
-0.047679055,-13.697572,climes
-8.631731,6.378573,bequeath
-38.474712,-38.78831,Bethlehemjudah
1.9133378,46.563835,generally
-50.0445,-46.89666,Iddo
35.760265,-26.06078,swells
-10.966953,8.060968,repenting
40.28421,-34.042637,crimson
-8.790044,43.597633,forgave
-56.866245,-20.369251,12
-37.514465,33.39578,Rory
-8.934222,-48.31962,ram
-37.376465,-51.45442,Asher
26.575914,-23.783974,Japan
-3.347991,18.945686,survivor
-37.64344,-36.03905,pertaineth
11.7247,4.0274553,solely
41.019764,-14.535169,advanced
-21.64959,-15.908466,continueth
-18.835531,-18.082378,needeth
-33.119877,11.905446,Haile
-29.815527,25.905058,Avast
-29.351242,-14.407616,condemned
-25.117132,-43.87961,dwelled
9.429223,51.29991,constant
26.9072,7.2795634,beheaded
10.311053,-3.9999974,tost
27.592197,53.78173,Henrietta
-5.392613,-26.962694,gleaning
-37.151264,27.413782,speak
32.47326,-9.948451,crooked
28.83135,-20.124039,shoal
41.8487,0.10900191,sash
13.551684,10.345784,Tun
41.46013,15.415206,:--
-36.04122,-58.627876,seventh
25.948765,6.004793,handled
-32.714592,-49.893333,Dor
5.5862637,18.291937,simpler
2.2043593,-51.75907,bases
7.6063385,25.024786,grounded
23.411865,-18.605406,serpentine
18.657665,-21.873959,turrets
13.177786,-25.605785,bower
3.3410232,-28.524744,presses
-35.6459,-50.931213,Gadites
17.680143,-33.31035,interminable
35.122047,-12.438685,throbbing
-8.036952,42.548313,indulged
41.50399,-24.343912,bony
2.677276,35.020958,misapprehension
-9.267309,11.249388,lurk
-27.646435,-20.950603,surety
10.988413,17.2865,numbers
-19.607836,-3.642246,access
38.71073,12.226851,after
-22.235046,-7.2478657,delights
-20.390213,-10.018725,unholy
29.820387,-5.0056434,salmon
-21.79303,22.70181,Drugger
42.56757,-29.089243,skull
1.4722227,-11.513309,monuments
38.534016,-17.037603,carrying
2.951017,23.446323,intellectual
22.39812,2.9460654,arresting
26.89067,-13.854931,peaked
-48.16217,-49.340374,repaired
